file_name,caption_number,caption
SR001F.wav,caption_5,Two people are walking towards a machine shop.
120731_Venice_AT_ChannelContinental_F_4824.wav,caption_5,Water is being splashed in and a couple people speak to each other
Tree Rustle 3.wav,caption_5,Water rushing nearby and splashing water even closer.
Room-tone rain-drips 1m 161015_1013.wav,caption_5,Wind blows a window and the rain is lightly falling.
Gate open and close.wav,caption_5,The woman in the office just opened the filing cabinet and is looking through it.
"Frogs, Krka National Park, Croatia, edit.wav",caption_5,a frog calling with more frogs sounding in the distance
20060326.marshes.sparrow.wav,caption_5,"Several birds were chirping, but one bird was cawing loudly."
greece_naxos_white_noise_2.wav,caption_5,Bugs buzzing around on a hot day while a river stream runs in the background.
20091216.port.02.wav,caption_5,A large truck is pulling off to stop.
night_train_inside.wav,caption_5,Someone sits in a train car while thumping is audible outside.
ae_39_st.wav,caption_5,An engine started slowing and then picked up again
abandoned-ballroom-big-metal.wav,caption_5,Someone is striking an object made of metal with a solid stick.
Creaking Door.wav,caption_5,A large wooden door that opens slowly with a lot of creaks
Grackles.wav,caption_5,Various birds are singing and whistling as vehicles drive by in the background.
20110220_churchbell.wav,caption_5,A bell loudly and slowly rings while people walk and talk and birds were chirping.
Nordbahnhof_Fussmarsch auf Kies_20100702.wav,caption_5,Footsteps are walking along a gravel path while the wind rises.
rain2.wav,caption_5,The water from the sprinkler falls like light rain.
Cleaning Dishes in Kitchen Sink.wav,caption_5,Someone washing dishes in a sink full of pots and pans.
street_ambience_day_2.wav,caption_5,Many people talking and silverware clinking on dishes in a crowded restaurant
Ambience with people.wav,caption_5,People chatter in a large building as a machine beeps.
TropicalBirds1.wav,caption_5,"Some birds chirp softly, but one bird squeaks and another chirps loudly."
atmo_kenting_national_park.wav,caption_5,various types of birds are chirping and it is windy
Country Porch Crickets.wav,caption_5,Someone is driving at night while the bugs are really noisy.
Boston City Sidewalk - Mild Traffic - Midday Fenway.wav,caption_5,an engine is whirring and people are talking in the background
Tap turning on_off.wav,caption_5,Someone turns on the sink faucet and lets it run for a while.
CalmVillage NL 9pm SHORT Engelen 130701_01.wav,caption_5,Various birds chirp and call as heavy traffic roars in the distance.
Zoo2-20130725.wav,caption_5,screaming of birds sound and a vehicle is passing sound
civic manual shifter noise.wav,caption_5,knocking of door sound and rolling of some wood sound
"Wind, Soft. Crickets.wav",caption_5,Wind is blowing loudly with a slight rattling in the background.
hg.wav,caption_5,The wind is blowing quickly and it is raining.
Food Burning Cooking.wav,caption_5,Oil sizzles in a frying pan while a woman talks.
hereg_hungary__grain_field_1_20080712.wav,caption_5,The chorus of crickets chirp loudly in the evening.
thunder2.wav,caption_5,Rain is striking a surface and thunder is booming in the background.
Robin in town in the evening.wav,caption_5,birds are chirping and other animals are making noises in the jungle
Night Traffic.wav,caption_5,Rain falls as cars and a large vehicle drives through a city tunnel.
Lake St Clair 2.wav,caption_5,Water running down a stream and birds chirping in the background.
Tren Int. Train Gente Hablando.wav,caption_5,People are talking in a noisy environment with a small child babbling in the background.
LOUD THUNDER - WITH RAIN HITTING UMBRELLA.wav,caption_5,"While a bird chirps in the background, thunder rumbles and rain falls."
near_river.wav,caption_5,Some birds are chirping while the waterfall is rumbling in the background
Storm_28_6_2011.wav,caption_5,rain pouring down and raindrops splashing on the floor.
ThunderWindandRain.wav,caption_5,thundering as it rains a ways off in the distance
080808_29_City_Traffic_Road_Bus.wav,caption_5,a motorcycle passing by with traffic in the background
BoyRacer.wav,caption_5,A motorcycles engine is revved consistently and fades into the distance.
Omsk_Victory_park_7.wav,caption_5,vehicle driving fast sound and some birds screaming and wind blowing sound
Street Barcelona Lluria consell de cent 2.wav,caption_5,Various types of vehicles are driving past at high speeds.
Rain and distant thunder.wav,caption_5,Rain is pouring onto a roof while thunder is booming in the distance.
walking in snow 2.wav,caption_5,a person walks at a steady pace outdoors with crackling at their feet
austin_ambience02.wav,caption_5,"water flowing, birds singing and voices in the background"
spatula1.wav,caption_5,Two pipes are being banged together without any rhythm.
Toilet 1 .wav,caption_5,The water travels down through the pipes when the toilet is flushed.
TrainAcrossThePark_.wav,caption_5,"a train crossing signal, train approaches and goes past, birds sing"
1233_dripping_water_2.wav,caption_5,Water repeatedly drips down into a metal pan.
fountain train station.wav,caption_5,"rain water falling into puddles on the ground and a loud, muffled voice in background"
PS3F_FOZ_Vila yolanda_grilo_noite.wav,caption_5,Several crickets and insects make noises next to a road that has cars driving by.
Evening Atmosphere #1.wav,caption_5,The rain is pouring down and then birds start chirping in the background as the rain continues.
Train_stopping(2).wav,caption_5,Warning bells of a train crossing and then a train going by and away.
Suburban Summer Nights.wav,caption_5,Several crickets and insects chirping outside near a road.
Grasshoppers_and_wind2.wav,caption_5,Some insects making noises from a distance in quiet environment
car alarm 130603.wav,caption_5,In an open parking lot a car alarm honks repeatedly
engine_spin_up.wav,caption_5,The loud whine of a jet engine comes closer before parking.
fonte_0002.wav,caption_5,Water is dripping down while cars are passing.
Wind__Artic__Cold.wav,caption_5,Wind blowing in strong gust creating a wind tunnel effect.
Pag_Starigrad_crickets_birds_2.wav,caption_5,jungle sounds the birds chirping in the background.
Wind Noise Backyard.wav,caption_5,Distant traffic sounds are muffled by the movement of an individual in the office.
market3.wav,caption_5,Several people talking in close proximity to each other.
STE-017 traffic bus stop.wav,caption_5,"While a man is speaking, cars drive by in the background."
microwave.oven.wav,caption_5,a vacuum runs and then a bell dings
Railway Line Signal.wav,caption_5,"A train using its breaks, while the bells ring at a crossing."
pots and pans.wav,caption_5,The metal pot clanks as it is scraped.
rain and swifts.wav,caption_5,Water pouring down a gutter and into a drain and traffic passing in the background.
"waterpomp, trein, zand.wav",caption_5,Someone is walking outside and a car drives by quickly.
Fridge opening and closing.wav,caption_5,a door latch is being opened and closed repeatedly
"Gravel road walk, .wav",caption_5,The path the person is walking on is made of gravel.
Little sreet behind a terrasse cafe.wav,caption_5,People are talking as machines are making noise while it is raining outside in the background.
OUTDOORSgroceryparkinglot.wav,caption_5,heavy traffic passing over a bridge in the day time
UndergroundCarPark_medium.wav,caption_5,"Under a bridge, highway traffic passes by quickly."
080101-042_pasa el tren.wav,caption_5,a train moving slowly along a track with bells and voices
Washington DC 01 090320.wav,caption_5,multiple people are talking to each other as the phone rang
Shed Door Movement.wav,caption_5,strong things being stacked together on a strong surface
CityPark Evening Moerputten NL 130510_01.wav,caption_5,The birds are chirping and talking with each other both near and in the distance.
Pedestrian street cph.wav,caption_5,"With a heavy wind blowing in the background, a person is speaking to a crowd."
tentrain.wav,caption_5,the rain were falling on an the plastic sheet
under flyover_300513.wav,caption_5,Thunder was rumbling while the rain fell and the birds chirped.
waterfallthunder.wav,caption_5,"Water is flowing at a constant, medium rate."
coldwater_stream_04.wav,caption_5,Water is running in a sink or tub.
Trickling Stream.wav,caption_5,some water is gurgling and splashing in a stream.
Birds and ducks -Delta del Llobregat.wav,caption_5,While animals cry a storm wind blows fast.
watertab.wav,caption_5,"Water drips onto a metallic surface in short bursts, then drips constantly."
hail on car.wav,caption_5,The hail is loud as it hits the porch and the roof.
20101023.san.juan.de.dios.street.wav,caption_5,People are chatting while machinery are moving nearby and footsteps become louder as time goes by.
Busy Playground.wav,caption_5,Children are talking and swinging on playground equipment.
incheon_4am.wav,caption_5,"someone is driving up, walking, then driving on"
Oil (low pass filter).wav,caption_5,An idling motor hums with no other noises.
Single Thunder Clap.wav,caption_5,it is been raining all morning with heavy rain and lightning
windy marina 03.wav,caption_5,The wind is blowing wind chimes against each other.
rollingthunder01.wav,caption_5,Thunder rumbling in the distance while a light shower of rain falls.
wind_long_grass_24_96_mono.wav,caption_5,Waves crashing against a sea with the wind blowing
20100515.park.ambiance.02.wav,caption_5,Some different kinds of birds are chirping while people are talking.
Sources_00197.wav,caption_5,Water is streaming in a river and birds are chirping in the background.
metal chain.wav,caption_5,The chain is continuously picked up and put down.
wood2.wav,caption_5,Wooden objects are tossed together within a container
water in bottle.wav,caption_5,Someone was washing an item in a pool of water
city-night-rain-light.wav,caption_5,It is raining and water splashes off car tires as they drive by.
SLOT_PLAY_NG.wav,caption_5,"piano tones that are playing, and an occasional clacking and sounds."
